Id,artist,album,title,Genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,The Rope River Blues Band,Smith Enjoys a Full Bush.,Weatherman,SoulRB-Country-Folk-Pop-Experimental-Rock-Blues,Avant-Garde,melancholy,love to death,Ivanhoe,czHit,my pleasuredome,oni pout,the Beowulfs choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,Fit and the Conniptions,Bless Your Heart,Storm's Over,SoulRB-Blues-Folk-Rock,RB,this is probably one of the best songs out there,american,jazzysrnbsoulmale,the storm is over now,hip hop,pop,jazzysrnbpop,gospel choir,jazzyslovedrnbsoul,soul,gospel,the strom is over now,soul choeur,hi pop,best songs of the 00s,svenniline,mellody,audioeric-fm,brain2brain,o yes,could it be,Nikolaj RnB,good male,radio memories,special to me songs,david-joel,my library music,rnbsoulmale,eddy-kaylove it,storm is over now,jazzysrnbop,soul tag,jazzyslovedtracks 2011,5 of 10 stars,Love,Hip-Hop,party,Favorite,work soundtrack,smooth,romantic,90s,oldschool,r&b,best,melancholy,soft,I love them,slow jams,male vocalists,No 1,Love it,black music,entspannt,all the best,r kelly,dad,nice to hear,likeit,Top-Hits,groovie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,Fit and the Conniptions,Bless Your Heart,You Can't Lose,SoulRB-Blues-Folk-Rock,classic rock,rock,blues,70s,hard rock,blues rock,cant lose what you never had,The Alman Brothers Band,tag 4,to add,5 h,JCC Tags,loved on lastfm,awesome slides,Cant Lose,cant lose wat u never had,My pop music,My guitar music,DU CARAI,Jakes Station,oldmanssound,-4,swingtown1,swingtown,Cant Loose What You Never Had,gritty ohyeah,splintered sunlight,guitar,classic,live,classics,blues-rock,best,guitar virtuoso,jazz fusion,album rock,RockPop,Bluesy Rock,the allman brothers band,slide guitar blues,good story,Boogie Rock,My First List,to check out,All time best,Tag 1,1a,2tag 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,Jeremy Wallace,Live on Irwin's show on WFMU 8/19/2009,Virginia,Blues-Country-SoulRB-Folk,chamber pop,singer songwriter,male vocal,places,intellipop,Jeremy Messersmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,Malty Media,netBloc Vol. 11: The Raw and the Cooked,Bracken Bed,SoulRB-Blues-International-Electronic,electronica,downtempo,jazz fusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Cantonement Jazz Band,blissblood.com,Thinking Of You,SoulRB-Blues-Jazz,70s,british,mandolin,Mike Oldfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,Yair Yona,Official Bootleg #3,Russian Dance,SoulRB-Blues-Jazz-Folk,american primitive,folk pop,mantric acoustic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,Joe Marson and The Satisfied Mind,FrostWire Creative Commons Mixtape Volume 4,Someday Soon,SoulRB-Blues-Pop-Rock,Psychedelic Rock,psychedelic,60s,The Doors,rock,mellow sounds,songs for seducing the ladies,paranoic,hip hop sample,amazing piano,piano love,legends of rock,jim morrison,psych rock,Wu-Tang Clan,psych-rock,trip,trippy,psych,genius,sad,funk,70s,blues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,Colin Shaddick & Roger Nicholls,Radiate Joy,Blues For Brownie,SoulRB-Blues-Pop-Rock,acoustic,harmonica,delta blues,Blues Tag,altparty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Break The Bans,We Don't Care If You Love Us Or Not,Escape,SoulRB-Blues-Rock,gwen stefani,female vocalists,dance,rnb,fun,female,party,00s,rock,happy,the sweet escape,Hip-Hop,american,alternative,female vocalist,catchy,2007,Gwen,favorites,sweet,Akon,sexy,pop rock,guilty pleasure,Love,cool,electronic,Guilty Pleasures,top 40,summer,2006,No Doubt,2000s,hip hop,cute,gwen stefani-the sweet escape,funky,electronica,good,Awesome,glam,relax,My Favorites,smile,sweet escape,feel good,music,stefani,pop singles,lovely,All of the songs,Female Voices,dance-pop,Pop-Rock,00's,eletronica,rap,ska,electropop,singer-songwriter,loved,dancedance,synthpop,czasoumilacze,club,USA,party according to stretchead,indie rock,songs that are bouncy,alternative rock,to sing loud,duet,leapsandloved,my soundtrack,Dancemania,cancion para brincar en la cama,full of joy exclamation point,gossip girl,HoMM,canciones coloridas,energy,gwenny gwen gwen,gwenstefani,brilliant,top,dance pop,good mood,doo-wop,<3,running,Ska-rock,new,us,Gwen stefani sweet escape,lts,tagged,i love gwen,it is party time,,
1049,Break The Bans,Okay! Okay!,Hey Girl,SoulRB-Blues-Rock,dance,techno,electronica,big beat,90s,House,The Chemical Brothers,british,party,electro,club,trance,alternative,trip-hop,1999,Hey Boy Hey Girl,breakbeat,Disco,Rave,loved,UK,cool,Awesome,chemical,favourite,Energetic,rock,Progressive House,jecks,chemical brothers,psychedelic,Driving,ambient,beats,acoustic,00s,summer,groovy,funk,90's,funky,dj,catchy,sex,urban,electro house,favorite songs,Drum n Bass,trans,dance dance dance,Progressive,When we were young,bigbeat,favorites,progressive trance,Funky Breaks,Love it,1990s,tech house,Favorite,Favourite Songs,77davez-all-tracks,vocal progessive house,electro beat dance,grundschulzeit,Electronica - Drum  Bass,classic rock,deep minimal techhouse,chillout,Club House Techno,deep beat,soul,atmospheric electronic,hey boy,techno beat,electro minimal,night,downtempo,experimental,electrohouse,fav,ytmnd,dance party,electropop,vocal techno,progressive electronica,best,vocal electronica,pop,classic,dance rock,deep techno,eletronic,england,electronic music,hypnotic,vocal trance,Prodigy,,
1050,Guitar Lightnin Lee and His Thunder Band,Guitar Lightnin Lee and His Thunder Band on Three Chord Monte 2/16/11,Amsterdam,SoulRB-Blues-Rock,indie pop,swedish,pop,indie rock,alternative,amsterdam,summer,scandinavian,00s,whistling,Awesome,chill,peter bjorn and john,rock,catchy,happy,groovy,quirky,hand claps,drunken,places,2006,Sweden,Swedish Pop,Mellow,electronic,cool,Swedish indie,all around the world,indiepop,groove,2000s,male vocalists,Love,Favourites,cities,Alternative  Punk,songs about places,electropop,indie electronic,pink chucks,makes me happy,simplistic,beat,addictive,music to skip to,Electro Pop,travel,SingSong,happy go lucky,:p,leapsandloved,Whistle up a fury,Truly Great,feel good,melancholic,Driving,chillout,running in circles,seen it live,good from recommendation,marijuana music,the watergate lobby,samename,place names,city songs,counting clouds,allilistento,coachella 07,LOVE love l o v e LOve LoVE,my sister says she heard this on radio disney,absofuckinglutely awesome,BeatbabeBop selection,the boys i mean are not refined,girlboys may nothing more than boygirls need,Kathrin likes it,idle days,nonpretentious avant-pop,lazy indie,AlexWCC,jetzt,jukebox faves,indiekub,4s,gilbert,megafat stuff,alternative music,dantopluv,clappy,G major,tagset adamsaunders,super fun,stuff I should be able to inject directly into my blood,2007,swedish poprock,low rock,blingtacular,best beloved,,
1051,The Re-Stoned,Vermel,return,SoulRB-Blues-Rock,Psychedelic Rock,rock,60s,guitar,jimi hendrix,psychedelic,wrif-fm,blues rock,hard rock,blues,guitar virtuoso,Acid Rock,classic,Guitar Solo,guitar god,american,Awesome Guitar Jams,JTMlate60s,1968,the jimi hendrix experience,1960s,70s,british,House,Soundtrack,Guitar Gods,favorites,Hendrix,Masterpiece,blues-rock,jimi,Jam,60's,Good Stuff,rustycanuckforspp,Porieux-loved,rock n roll,Jimi Hendrix Experience,loved,aggressive,popular,Awesome,voodoo child,Great guitar solos,Rolling Stone 500 Greatest Songs of All Time,psychedelic blues,under siege,electric blues,Solomusika-Loved,radio-ffer2,ominous,Guitar Hero,turn-the-dial-to-11,male vocalist,kick-ass guitar,male vocalists,BRC Blues Band,BRC Blues Band Karlsruhe,jimmy,great guitar solo,100 Greatest Guitar Solos,tungt03,in which there are guitars,Faves,the best,wah,great guitar riffs,heavy metal,rolling stones 500 greatest songs,funk,genius,shake the dope out,sex,10 of 10 stars,cool riff,Energetic,cult,heavy psych,Eargasm,Driving,5 of 10 stars,heavy,halloween,guitar voodoo,rock and roll party,OOOOoooooh yessssss,quarkzangsun loved,pop,rewel rebel,in the name of the father,If you remember the 60,metro classics,mainmanjimi,fucking awesome riffs,Songs you gotta listen before you die,like a fire,wilde zeiten,Boyax,,
1052,The Re-Stoned,Vermel,jam,SoulRB-Blues-Rock,mod,rock,new wave,british,punk,indie,The jam,alternative,classic rock,1982,mod revival,britpop,punk rock,dance,pop,77davez-all-tracks,dance around your bedroom,happy,alternative rock,classic,Favorite,rockin,post-punk,favorite songs,billy elliot soundtrack,favorites,group2,ashes to ashes,Town Called Malice,group1,I want back to the 80s,I-can-fly-indeed,british i like,weller,catchy,Get up,killer bass,Classic Punk,billy elliot,party rock,Tuesday,group3,theft,modgdchill,paul weller,1980s,sing-aloud-alongs,Soundtrack,party,indie rock,singer-songwriter,British Punk,group4,Pitchfork 500,road trip,heavenly 101,northern soul,Lehigh Valley Community Public Radio,new mod,feeling kind of rebelious,retro party,UK,daytimeradio,Favourites,upbeat,My Very Favorite Songs,Suedehead,Jam,70s,majadancing,acclaimed music top 3000,uk number one,eighties,motown,britpop classics,i am a party girl here is my soundtrack,music choice: classic alternative,the pitchfork 500,spangles,radioparadise,similar to: violent femmes,makes me wanna dance,town called malice the jam,meaty bass,taste of LONDON,rock band dlc,rock band,songs that i love singing,songs that are great to dance to,classic eighties,FAVORITE JAM,radio paradise,77davez-loved,evf3,Happiness Music,classics,cimx-fm,all time faves,,
1053,Sound Of Ground,Green Turning Light,Breathe,SoulRB-Blues-Rock,electronic,powerpop,FUCKING AWESOME,electronica,rawr,im the type of person to take it personal,Altar of the Metal Gods Power Metal,Altar of the Metal Gods Ambient Metal,Altar of the Metal Gods Black Metal,Altar of the Metal Gods Death Metal,Altar of the Metal Gods Doom Metal,Altar of the Metal Gods Drone Metal,Altar of the Metal Gods Epic Metal,Altar of the Metal Gods Thrash Metal,Altar of the Metal Gods Technical Death Metal,Altar of the Metal Gods Sludge,Altar of the Metal Gods Pagan Metal,Altar of the Metal Gods NWOBHM,Altar of the Metal Gods Neo-Classical Metal,Altar of the Metal Gods Industrial Metal,deathgrind,Altar of the Metal Gods Hardcore,Altar of the Metal Gods Folk Metal,Altar of the Metal Gods Symphonic Metal,Altar of the Metal Gods Melodic Metal,Breathe Carolina,love these boys,crunkcore,Altar of the Metal Gods,goregrind,brutal deathcore,emo,Love,dance,the worst thing ever to happen to music,post-hardcore,melodic dildocore,raped in public by Barney,as awesome has having testicles in your face when you wake up,Satanic dildocore,anton uralsky,incomprehensible shouts,worse than brokencyde,brutal fagcore,fart machine,dr gay and his gang of faggots,zorroncore,Punch me in the dead spot again,vy che oxueli,Gogen Solncev,scene-kidd dance hall,for everything youve done,from dreams to life,good songs to get,:o I love this,isstuplenie emociy,slamming guttural satanic buttcore,ubej sebja ob stenku,srochno nahui,you cant illustrate while you suffocate,definition of fantabulous,zatknis suka,red city pt2,ambient dildocore,no cure1,no cure band,no cure,crazyshitradio,newrocktrackradio:-9,satanic buttcore,i love it,:3,Like,nsbm,fuck you,deathcore,trancecore,electro rock,electric,annoying,catchy,Reggaeton,Brutal Death Metal,Soundtrack Of My Life,hair metal,queercore,Yay,synth,Fashioncore,american,Awesome,Female fronted metal,fun,alternative,techno,electropop,female vocalist,indie,,
1054,Break The Bans,We Don't Care If You Love Us Or Not,Lover,SoulRB-Blues-Rock,indie,female vocalists,indie pop,alternative,Florence and The Machine,Good Stuff,pop,thats algright,indie rock,Ceremonials,rock,epic,energy,vontade de sair gritando na rua,2010s,gospel urban,florence,beautiful voices,favorite songs,powerful,UK,female vocals,alternative rock,fave female singers,lover to lover,folk,Love,give me chills,beautiful track,heaven and hell,i can imagine that song in a movie,fave tunez,im british and depressed,fave indie songz,2012 single,freedom is my life,florenceandthemachine,LoverToLover,metal,soul,female vocalist,piano,alternative pop,atmospheric,Coldplay,Energetic,melodic,art rock,Rock on,road trip,Best of,love at first listen,Fierce,handclaps,10s,annoying vocals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,Break The Bans,We Don't Care If You Love Us Or Not,Sexy Lady,SoulRB-Blues-Rock,funny,satire,fun,quirky,leapsandsongoftheday,leapsandloved,just plain silly,uni,altpop,parody,New Zealand,rnb,folk,leapsandsotd,leapsandloved2009,Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,Navel,Frozen Souls,Frozen Souls,SoulRB-Blues-Rock,rock,Grunge,punk,hard rock,alt,hardcore punk,fuzz,freemp3,best indiesongs 2008,sxsw 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,Sound Of Ground,Green Turning Light,Shelter Between Sky and Ground,SoulRB-Blues-Rock,Stoner Rock,stoner,Sludge,russian,rock,Southern Rock,Southern metal,stoner metal,moscow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,Sound Of Ground,Green Turning Light,Camino Infinito,SoulRB-Blues-Rock,stoner,desert rock,rock,russian,Southern Rock,Sludge,Southern metal,stoner metal,moscow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,Sound Of Ground,Green Turning Light,Green Turning Light,SoulRB-Blues-Rock,desert rock,stoner metal,rock,Southern Rock,Sludge,russian,Southern metal,moscow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,Break The Bans,Okay! Okay!,Gay Bar,SoulRB-Blues-Rock,country punk,BossHoss,alternative,cover,juggling,The Bosshoss - stallion battalion,rar44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,mojo monkeys,Blessings & Curses,Bodacious,SoulRB-Blues-Rock,Southern Rock,country,strong,Sons of Anarchy,tungt06-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,Zombie Prom Queen,Stone Cold and Gray,Fever,SoulRB-Blues-Rock,folk,dream pop,female vocalists,Dreamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,The Re-Stoned,Vermel,sleeping world,SoulRB-Blues-Rock,screamo,00s,10 of 10 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,Beans & Bullets,Beans & Bullets,Love Machine,SoulRB-Blues-Rock,The Great Gatsby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,The Re-Stoned,Vermel,mountain giant,SoulRB-Blues-Rock,Song for,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,Glass Candy,The Sick Sound of...,Life After Sundown,SoulRB,electropop,Disco,electronic,electro,Radio,death disco,Italo Disco,loved,chill,female vocalists,funk,tanzmaschine,nice,dark disco,SutluCay,saxophone,kasik,feel good,indie,seker,soft electronica,the only thing warm is the blood in our veins,electronica,experimental,dance,strange animal in the dark,death sure makes a fuss,indietronica,i need something to change your mind,PPP : petit poissons pick,lucipro,all downhill from here,moving tunes,electronica punk,Bimmelmucke,long intro,for trippin,canciones que debo conseguir,synth wave,apocalyptic pop,the warm feeling of cold electronica,buen rollito,fag party,elektronischer-b0lzen,city songs,cool electro,miianens playlist,anikoj,summer city music,night descends moonlessly,LolaLondon,Elektrosweet,I put on my dancing shoes,e party,music for aliens,disco-influenced,ht1,Glass Candy - Life After Sundown,obscure funk and disco,fbar-late,slow is fast,So chill so nice,horstaxe,for fucking,spaciger kram,Koele,BRUTALO DISKO,Kick asz,2000s,elektro,Electro Pop,electro-pop,Fabulous,favs,annoying,late night,avantgarde,best,synth,synth pop,party,Electroclash,alternative,cool,female vocalist,sexy,sunset,Love,funky,rock,Mellow,Whos Got The Clap,2007,Glass Candy,luv it,SMOKING HOT,electro-disco,2008,,
1067,BJ Block & Dawn Pemberton,The Land of Make Believe,Tender,SoulRB,jazz vocal,ella and louis,louis armstrong,ella louis jazz,2giveme5,oldies,Billie Ella Duke Louis,Ella Fitzgerald and Armstrong,Ella Fitzgerald and Louis Armstrong - Tenderly,Ella,romantic,vocal jazz,armstrong,duets,ellaF and louisA,jazz relaxing,Jazz-amor e -Blues,female vocalists,Louis,female vocals,favorites,Dinner Music,jazz pianists,Tenderly,30s,Jazz after midnight,duet,trackstolistenagain,freimauris slowjazz,jazzforus,miscellanea,veryvery mine,music for H,antoniolopez,MFBR,mygirls,Neil Young - Harvest Moon,juluc52,so so so wunderbar,suave fresca,Inolvidable S,Jazz Joao,EllaLouisA-tenderly,norah jones y cia cw,nora jones y cia cw,Old Jazz legends,gato barberie,Jazz Vocal Tag,tantotempotaste,jazz vocalist tag,oldies::pingponger,sh0c0n,ba plejlista,standard,rod stewart,all-time favorite,male vocal,ella fitzgerald,divine,male vocalists,classic jazz,50s,Big Band,soft,best,smooth,american,satchmo,swing,trumpet,LoveDis,cold coffee,jazz female vocalist,just straight up awesome,jazz voice,jazzy women,so smooth,Sarah Vaughn,relax love,Verve Records,SummerNightChillOut,dinah washington,music for me,1956,every day music,old jazz,,,,,,,,,,,,,,
1068,BJ Block & Dawn Pemberton,The Land of Make Believe,Without You,SoulRB,female vocalists,indie,too cute,folk,songs that make you feel you1re getting over it,smooth and easy,great cover,chill,for a really bad day,cute,zooey deschanel,mood: melancholy,flower power baby,sugarsweet plinkelplankel,aha mhmm,tantotempotaste,twee,summer,magic song,mabie for him,damned good,psychedelic baby,Coverz,letting-you-go,Teenage Lovesong,old town new cowboys,the strombo show,ukable,male favorites,nix partly,track to check again,beginners in love,nix luv,pinoy love,music that nourishes,chuopak nie zuoto,goodfeelings,thisisthesoundofsummering,soft rock,female vocalist,pop,singer-songwriter,relaxing,happy,Favorite,feel good,Favourite Songs,sweet,indie folk,adorable,charming,catchy,harmonies,kool,Tribute,LOVE LOVE LOVE,love at first listen,sunday morning music,60s influenced,rejection,2010,clara,Sweetheart,sweatheart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,Glass Candy,Demos 31 ' 37,Hurt,SoulRB,delta blues,Old Blues,candy man,Classic Blues,folk,kattis hall of fame,mississippi john hurt,elmolewis42,june 2006 berep tag pre1960s treasures,blues men,blue blues,Blues Tag,country blues,acoustic blues,5 times or less,mississippi,friendsofthekingofrummelpop,slgdmblues,americana,dolby,heart-w,gr bl,Old tyme blues,Mississippi J Hurt - Candy Man,modern singer,2 from each,john hurt,20s 30s,before the 70s,radio as i want it,fika,zonk blues,blusera,kmbtracks,MJ Hurt,Mellow,vocal,60s,amazing,my music,Cool Stuff,old timey,Sentimental,acoustic goodness,good song,Goodness,MyFav,60's,jazz blues,finger picking,guitar blues,gotanygoodmusic,halftoned singles club,Fingerpicking,ff,blues roots,pm stuff,acharquesc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,Glass Candy,Demos June 2003,The Chameleon,SoulRB,electronic,Disco,Italo Disco,glitter and joy,p6dramaja,dance q,synth you been gone,club misfits,cwdb - electro,italo-disco lunar module,my gang 09,svindl,deep-clash,deepclash,miianens playlist,VAWFEN castle,Foster bar,rayharel,newmusic,nu italo,indie chill,italo,animals,addictive,female vocalists,beautiful,synthpop,singer-songwriter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,The Discoghosts,BAD,Jellyfish,SoulRB,electronic,experimental,electronica,the future sound of london,Upbeat Singing,colgado,formusic,ElectronicaDance,mmmmeh,bungle junk,Jellyfish,fsol,damn,Sounds good,Ambient Electronica,psychill,2002,trip-hop,electro,instrumental,ambient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,The Discoghosts,BAD,Monsterdance (feat. Hasi International™),SoulRB,electronic,chill,Disco,spooky,clubbing,elektro,upfree24,the discoghosts,discoghosts,up it up,tracky birthday,tracky,upitup,monster,Birthday,Awesome,party,electro,dance,hiphop,funny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,Dr Freebs,C3S :: Ignition Mix,Sunshine,SoulRB,electronic,techno,dance,90s,drivingfast,elektronische Tanzmusik,electronic soundz,isla blanca revival,love parade,dance-evergreens,hzaj300509,westbam,rettichumsonst,bbl1,club,meine liebsten kellerleichen der 90er,herzenssonnenschein,wurzelwerk,female vocalists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
